transaction_id,merchant_id,amount,location,status,device_type,timestamp
305c14d9-ea94-4f19-8f0d-7f36adf8f88d,1010,23655.0,Lagos,Failed!,Smartphone,2026-04-02 12:53:11.107511
DUPLICATE_ID,1005,49066.17,Abuja,Pending,POS,2026-04-02 12:53:11.107524
f49a1547-9e61-4b39-bf15-3a95d28b6736,1007,12633.93,Kaduna,Pending,Smartphone,2026-04-02 12:53:11.107535
a37121f4-c7af-4d21-8dc4-e23d633da8e1,1002,25100.95,Kaduna,Success,POS,2026-04-02 12:53:11.107547
42ebadb7-7427-4a7f-813e-8537938c4c86,1003,21846.4,Lagos,Success,POS,2026-04-02 12:53:11.107559
5b08488e-90a0-49f1-b576-ad125d4c8bdd,1008,11588.95,Lagos,Failed!,Smartphone,2026-04-02 12:53:11.107571
cb14a565-ecd3-4df8-b550-a51caf4229b8,1000,6292.29,Lagos,Success,Smartphone,2026-04-02 12:53:11.107582
172d4ac2-0bf7-4085-8bb0-32d251a6ec3d,1001,33194.86,Kaduna,Pending,Smartphone,2026-04-02 12:53:11.107594
58276c94-108a-4c70-bf79-acba050fc62c,1005,35178.2,Kaduna,Failed,Smartphone,2026-04-02 12:53:11.107605
81e25cde-3074-404a-9b88-9603de084413,1006,30817.32,Enugu,Success,POS,2026-04-02 12:53:11.107618
15dddfac-64cf-4a97-88f6-912addae9b5d,1010,19399.51,Enugu,Success,POS,2026-04-02 12:53:11.107629
54e4fded-2622-42de-b877-3a614eb05e38,1001,17263.29,Enugu,Pending,Smartphone,2026-04-02 12:53:11.107644
f4932d82-9588-4093-944e-e1bcec2ca9a1,1001,25646.36,Enugu,Pending,POS,2026-04-02 12:53:11.107657
0d25bee3-2743-4e4b-a004-39bbe652424c,1003,8834.88,Lagos,Failed!,POS,2026-04-02 12:53:11.107669
9e4d18b5-c360-425a-9981-a0adf400b8e1,1007,34848.47,Oyo,Success,POS,2026-04-02 12:53:11.107682
b715a8f8-5766-4323-b94c-05822817c4f6,1007,49787.58,Kaduna,Failed!,Smartphone,2026-04-02 12:53:11.107695
c687e270-4340-4204-b2d3-fbee72fd9452,1000,49411.59,Enugu,Failed,POS,2026-04-02 12:53:11.107707
4fcaa438-1bc8-47d5-8500-bd29b75d81f8,1005,5842.37,Kaduna,Failed,POS,2026-04-02 12:53:11.107720
805bd426-037c-4b6d-9cd6-932dd3b2a960,1010,10120.25,Kaduna,Success,POS,2026-04-02 12:53:11.107733
84de0ef3-42c5-4a45-a19a-3f14f76aa927,1000,40517.07,Abuja,Failed,POS,2026-04-02 12:53:11.107746
d6eaac85-f8fc-47c0-a613-48f6c3de01cf,1010,28168.91,Lagos,Success,Smartphone,2026-04-02 12:53:11.107761
52ac3efb-22d9-4105-993a-a6e4c97f7dfb,1008,12445.38,Enugu,Pending,Smartphone,2026-04-02 12:53:11.107774
b5ae9f4b-9c8e-4000-ac8d-32e7cbee0491,1001,7070.34,Enugu,Pending,Smartphone,2026-04-02 12:53:11.107787
f803fd27-610b-42a0-ba8f-421bcc9202f3,1009,23632.49,Kaduna,Failed,POS,2026-04-02 12:53:11.107839
DUPLICATE_ID,1002,39948.48,Lagos,Success,POS,2026-04-02 12:53:11.107854
f578b294-9a2c-4253-90c3-5b05447c28a6,1007,12351.14,Oyo,Failed,POS,2026-04-02 12:53:11.107866
2a32dafe-013b-46c7-8a77-96d90a2ba346,1008,29459.23,Kaduna,Failed,POS,2026-04-02 12:53:11.107877
59ff4d80-e49b-498f-9bc9-a54c973afe4d,1009,13973.72,Abuja,Success,Smartphone,2026-04-02 12:53:11.107887
673c0e5a-4cda-414f-8342-f32649142c83,1010,7252.22,Oyo,Pending,POS,2026-04-02 12:53:11.107922
DUPLICATE_ID,1002,20351.44,Kaduna,Failed,POS,2026-04-02 12:53:11.107937
ccf00966-5892-4847-9b20-d083ead7601a,1003,21583.58,Oyo,Success,Smartphone,2026-04-02 12:53:11.107948
27aff8aa-a852-455f-aeea-074ecef99c1a,1000,42815.09,Oyo,Success,POS,2026-04-02 12:53:11.107958
DUPLICATE_ID,1000,19484.5,Oyo,Pending,POS,2026-04-02 12:53:11.107969
ccb07ea1-6c4f-4cd5-9005-503c4289c421,1008,10287.04,Kaduna,Failed!,Smartphone,2026-04-02 12:53:11.107991
3070290a-fafb-436d-a38c-fe6508a2fa52,1001,49259.39,Kaduna,Failed,POS,2026-04-02 12:53:11.108003
63aad73c-3817-4354-930b-5ee37a78db35,1003,17444.07,Kaduna,Pending,POS,2026-04-02 12:53:11.108016
3a174f26-c0df-4823-89a1-6549ec0c9cbb,1000,19980.81,Oyo,Pending,Smartphone,2026-04-02 12:53:11.108028
d4609b3f-577b-4c16-a6c8-0e19ec54ae31,1006,34962.56,Lagos,Success,Smartphone,2026-04-02 12:53:11.108039
7aac5e67-f45b-41c1-b169-8cdc42b049a5,1004,13336.66,Abuja,Success,Smartphone,2026-04-02 12:53:11.108050
e9daa291-c1c4-4542-808c-0339058b396e,1008,42218.18,Abuja,Success,Smartphone,2026-04-02 12:53:11.108061
a86ab437-0c97-48b5-96e1-8d2187dda697,1005,44210.84,Lagos,Pending,POS,2026-04-02 12:53:11.108073
ec8b66f1-3724-462e-b178-07eb0d2b9160,1007,34581.41,Lagos,Pending,POS,2026-04-02 12:53:11.108085
95809a58-c29c-49ba-bf03-75e3f05c1101,1008,5380.35,Kaduna,Success,Smartphone,2026-04-02 12:53:11.108097
bb3b3ec7-21a0-47b4-abaf-ef2fbfb9b914,1010,43694.36,Oyo,Failed,Smartphone,2026-04-02 12:53:11.108109
0c97a95c-df97-4e9e-bfed-fc95ff50d56e,1001,41905.85,Oyo,Success,POS,2026-04-02 12:53:11.108122
d81df238-3feb-4172-b0d3-44d8b2ec50cb,1002,37026.51,Kaduna,Success,POS,2026-04-02 12:53:11.108133
DUPLICATE_ID,1002,49152.33,Oyo,Failed,POS,2026-04-02 12:53:11.108145
8ce9111b-73d3-451a-b530-babf8c5088d7,1002,22452.08,Enugu,Success,Smartphone,2026-04-02 12:53:11.108160
0565edbd-1efe-4941-9592-bbd4803596b4,1001,30190.96,Abuja,Failed,POS,2026-04-02 12:53:11.108172
cc41ec57-2e6c-49d4-9017-bb49eb68c818,1010,33457.21,Abuja,Failed,POS,2026-04-02 12:53:11.108183
c3231ab0-96a7-4716-ad07-3ebdd7cd0f73,1000,18903.54,Enugu,Pending,Smartphone,2026-04-02 12:53:11.108195
e9b3791d-b1c7-4d1e-bbad-c1722be87265,1008,33358.63,Lagos,Pending,POS,2026-04-02 12:53:11.108206
480475ee-4b27-460e-918d-523239632ed3,1001,39469.07,Lagos,Pending,POS,2026-04-02 12:53:11.108225
dcf189c8-c4e8-4007-b6c2-d2a7fa57d152,1001,20117.65,Abuja,Failed,Smartphone,2026-04-02 12:53:11.108235
1d6a84b1-8975-436a-b3fa-545349002ada,1005,42140.36,Oyo,Pending,POS,2026-04-02 12:53:11.108246
5d6a290b-885d-4974-8d52-b241ebbdb0a3,1010,37291.09,Lagos,Pending,Smartphone,2026-04-02 12:53:11.108259
7fce5583-c28c-476e-a1e2-1acc7433c3e8,1010,30947.59,Kaduna,Success,Smartphone,2026-04-02 12:53:11.108270
531f9229-2996-4794-8955-ce2250369f6d,1003,14373.32,Enugu,Failed,Smartphone,2026-04-02 12:53:11.108280
2404e477-ccd4-4778-b618-5744d52ae3da,1000,7167.33,Kaduna,Failed!,Smartphone,2026-04-02 12:53:11.108291
309f49ee-7a1b-4910-a9e2-d7b2c98e177a,1003,47060.83,Oyo,Success,POS,2026-04-02 12:53:11.108302
35d25265-b4d9-4b4e-a9bf-ccfc86ac8150,1003,12867.99,Kaduna,Failed,POS,2026-04-02 12:53:11.108312
caa20444-f8f4-40d9-9734-a77046ecb2ec,1002,21066.11,Lagos,Failed!,Smartphone,2026-04-02 12:53:11.108322
7efc395d-9115-482d-b70f-ccd08efc84ab,1001,34026.5,Lagos,Success,Smartphone,2026-04-02 12:53:11.108333
f745d71b-a242-4d0a-98ed-84d4a33c0034,1003,37084.15,Oyo,Pending,POS,2026-04-02 12:53:11.108344
c1032050-1940-479e-b454-089633fb54d9,1004,21480.63,Enugu,Success,Smartphone,2026-04-02 12:53:11.108355
2549388c-9825-4db5-8c37-e6a371bc306c,1007,16358.09,Abuja,Success,POS,2026-04-02 12:53:11.108366
cb0ad386-9358-45bb-b3df-2b0cb16b4261,1006,38283.4,Lagos,Success,Smartphone,2026-04-02 12:53:11.108377
d3bf3422-aad1-44e6-8c26-ea3523390cfa,1010,37920.55,Lagos,Success,POS,2026-04-02 12:53:11.108388
8553c150-0f86-4566-8299-7474333bccbb,1010,12828.22,Abuja,Success,Smartphone,2026-04-02 12:53:11.108397
d870b028-3b3e-4deb-b6e4-fcd32670023a,1004,26126.21,Oyo,Failed!,Smartphone,2026-04-02 12:53:11.108408
425050d2-d738-4122-b5a9-fff7c056a185,1006,41624.83,Lagos,Failed,POS,2026-04-02 12:53:11.108524
28895da6-55d4-49e6-a211-b66e4b85d49e,1004,31008.02,Kaduna,Failed!,POS,2026-04-02 12:53:11.108569
DUPLICATE_ID,1002,12246.6,Oyo,Failed,POS,2026-04-02 12:53:11.108587
af3a6ac5-48fe-4a7b-84dd-f1af9799b8f8,1009,20730.05,Lagos,Failed,POS,2026-04-02 12:53:11.108601
DUPLICATE_ID,1007,44046.75,Enugu,Failed!,POS,2026-04-02 12:53:11.108614
5feef730-87c3-42d9-bd0d-a4443fe4ae29,1005,42649.01,Lagos,Success,POS,2026-04-02 12:53:11.108645
8cfd9032-5dda-41a6-8e44-5a4fd6a343d7,1010,24414.4,Kaduna,Failed!,Smartphone,2026-04-02 12:53:11.108660
50994121-94cc-48ac-a365-740a1598a825,1009,23870.51,Lagos,Pending,Smartphone,2026-04-02 12:53:11.108671
b252d7fc-60fa-423a-bd06-347b6fb360c1,1007,11388.07,Kaduna,Failed!,POS,2026-04-02 12:53:11.108683
c30e1c11-e68b-485a-ae76-fb05b2407841,1006,42941.38,Enugu,Failed,POS,2026-04-02 12:53:11.108697
c1539eca-fb43-4332-9af6-5e430de78cb0,1009,3032.34,Abuja,Pending,POS,2026-04-02 12:53:11.108708
590884aa-74ab-4e04-abef-99e58f267a59,1007,3034.18,Abuja,Success,POS,2026-04-02 12:53:11.108719
16baed33-dafa-471a-8c72-0d1046f09813,1008,27269.97,Oyo,Failed!,Smartphone,2026-04-02 12:53:11.108854
a43688e0-7bce-40c8-b520-82aaad87e1d9,1010,47212.46,Oyo,Failed,Smartphone,2026-04-02 12:53:11.108885
934ec83c-6584-4147-bcf9-b62a70235a0d,1002,6212.44,Enugu,Pending,POS,2026-04-02 12:53:11.108897
f3325655-dcc0-4adf-926c-5a122c53a320,1005,8248.89,Abuja,Success,POS,2026-04-02 12:53:11.108908
1bcc7998-2974-4ce4-a133-b03b354941dd,1009,17113.88,Kaduna,Failed,POS,2026-04-02 12:53:11.108919
d1af1b58-16c9-4a3b-81a8-64e1b0f938f8,1002,11703.91,Lagos,Pending,POS,2026-04-02 12:53:11.108931
DUPLICATE_ID,1007,3397.82,Oyo,Success,Smartphone,2026-04-02 12:53:11.108943
af47f5d0-54c0-4ed2-af98-c8c12b7dc1af,1009,22944.84,Enugu,Success,POS,2026-04-02 12:53:11.108955
8ff86aa9-c6d2-4119-bff0-2b42af5ef152,1007,26072.42,Oyo,Failed!,POS,2026-04-02 12:53:11.108968
846cb11d-1944-4cdd-a629-d16f6230ecf7,1003,34155.37,Enugu,Failed,Smartphone,2026-04-02 12:53:11.108979
67550433-55e9-47bb-b1cb-86d85da901ba,1009,6691.9,Enugu,Success,Smartphone,2026-04-02 12:53:11.109019
841d6e45-de1a-4da5-b905-b0d92a3f769a,1005,27459.69,Abuja,Pending,Smartphone,2026-04-02 12:53:11.109029
b6b4f598-5e74-4646-b021-1eb8b1976a11,1010,47327.26,Kaduna,Success,POS,2026-04-02 12:53:11.109037
491c6932-b2a9-4fe4-adcf-70093ef3666b,1004,24867.7,Kaduna,Failed,Smartphone,2026-04-02 12:53:11.109044
f78d3d01-51d1-4f14-bf54-f40e3327e48b,1002,30546.2,Enugu,Pending,POS,2026-04-02 12:53:11.109052
49d2d5b6-923c-482d-a874-cc807ca7d77d,1003,31018.75,Lagos,Failed!,POS,2026-04-02 12:53:11.109059
175a2b9e-bdd6-4d81-afa8-02e463c924a8,1005,4123.78,Abuja,Pending,POS,2026-04-02 12:53:11.109066
ee6c78de-f418-4bb5-b3e9-78e0b24d7a94,1005,47435.9,Abuja,Pending,POS,2026-04-02 12:53:11.109075
4ab1e687-dad3-4446-a298-342b096b284d,1010,36266.53,Abuja,Pending,POS,2026-04-02 12:53:11.109083
DUPLICATE_ID,1009,42186.86,Enugu,Pending,POS,2026-04-02 12:53:11.109090
55eda14a-19c2-4dba-8353-d0fd252903bf,1008,23532.27,Oyo,Pending,Smartphone,2026-04-02 12:53:11.109098
60ecb3ee-cc9c-43e1-9e95-31d774372d6e,1005,13623.05,Abuja,Failed!,POS,2026-04-02 12:53:11.109105
DUPLICATE_ID,1002,31263.44,Enugu,Success,POS,2026-04-02 12:53:11.109112
26219f5d-80d4-41a3-911d-5fae7af58558,1006,34548.2,Abuja,Failed,Smartphone,2026-04-02 12:53:11.109120
ff8446cc-322a-4d8b-94d7-d98ace2bf71e,1005,36590.72,Lagos,Pending,POS,2026-04-02 12:53:11.109127
678093f2-9605-49b5-b5f6-52acf571e6f0,1007,33988.09,Kaduna,Failed!,POS,2026-04-02 12:53:11.109135
DUPLICATE_ID,1004,49438.28,Abuja,Pending,POS,2026-04-02 12:53:11.109143
6435be32-627b-4e90-ba49-bd4ad28f4ad3,1002,7627.26,Oyo,Success,POS,2026-04-02 12:53:11.109151
43643652-ec13-4a2e-941d-c94b33a6df4a,1005,26660.15,Kaduna,Failed,POS,2026-04-02 12:53:11.109158
bcfaeadc-4d15-46b3-ae8e-725a113cb6d1,1002,33640.74,Kaduna,Failed!,POS,2026-04-02 12:53:11.109166
725207fc-1623-4b4d-8c2e-917eb3bd2f02,1007,47424.15,Oyo,Failed,POS,2026-04-02 12:53:11.109173
06ab8c7b-3094-4ff3-9c89-4a3f37c6c77a,1008,22921.72,Kaduna,Success,Smartphone,2026-04-02 12:53:11.109181
f6882052-d63d-48bb-adbc-ede2dc267fd5,1003,6231.36,Abuja,Failed,POS,2026-04-02 12:53:11.109189
26e6295b-b194-46d2-8373-d7361299eb29,1008,2495.38,Lagos,Success,POS,2026-04-02 12:53:11.109196
c505bdeb-d22c-4925-a69c-8411ef903418,1000,47323.57,Oyo,Success,Smartphone,2026-04-02 12:53:11.109204
DUPLICATE_ID,1003,16670.48,Kaduna,Success,Smartphone,2026-04-02 12:53:11.109211
747d3541-ff3c-4779-a3e5-e2bff810685a,1003,4568.09,Enugu,Success,Smartphone,2026-04-02 12:53:11.109218
a8917b40-f17c-422f-977d-f685c3b1f0eb,1004,15644.42,Lagos,Failed,Smartphone,2026-04-02 12:53:11.109227
01e3d619-7f23-415e-88ef-0e045c7b1cb0,1010,20943.05,Kaduna,Success,POS,2026-04-02 12:53:11.109234
3d0ae3df-7828-4996-b0e6-29bee1096592,1002,43008.34,Oyo,Pending,POS,2026-04-02 12:53:11.109242
DUPLICATE_ID,1005,30200.7,Enugu,Success,Smartphone,2026-04-02 12:53:11.109253
402221ba-0ccc-416c-afc5-e3d5a69bf5f2,1009,23862.5,Lagos,Pending,POS,2026-04-02 12:53:11.109261
e4313564-ccdb-4c70-b6b5-cc593a8adc6e,1003,7613.79,Kaduna,Pending,Smartphone,2026-04-02 12:53:11.109269
b8bb84b7-3135-408b-a4b6-e33907e24b3f,1001,23081.16,Lagos,Pending,Smartphone,2026-04-02 12:53:11.109276
d51369b5-5221-480e-be31-a8fa67100549,1008,32701.9,Lagos,Failed!,Smartphone,2026-04-02 12:53:11.109283
7e092dda-569f-4837-9917-36826e0a657c,1000,39668.13,Kaduna,Failed!,POS,2026-04-02 12:53:11.109291
c3441bc8-7496-4f8f-95fd-d047f23f899b,1004,41297.68,Oyo,Failed!,POS,2026-04-02 12:53:11.109298
18bc8ca0-f7f9-445d-a1ef-b1a56cd7e7fb,1008,3669.24,Enugu,Failed!,Smartphone,2026-04-02 12:53:11.109306
dfc16225-c73d-4816-bb92-c29c9bc7dbf7,1004,25611.37,Abuja,Failed!,POS,2026-04-02 12:53:11.109313
d394e428-86df-441d-b204-ab3cee8b19fb,1010,8726.79,Oyo,Failed,POS,2026-04-02 12:53:11.109320
ff5d6c58-4574-438e-ab9a-86ad08dc912e,1005,12590.11,Kaduna,Success,POS,2026-04-02 12:53:11.109327
8141ecba-c458-4c20-861a-33faa5ac9dd6,1007,8233.2,Kaduna,Failed!,POS,2026-04-02 12:53:11.109335
18a92159-4418-4550-8235-73815230fc43,1006,3806.94,Abuja,Success,POS,2026-04-02 12:53:11.109343
af4ded75-ac83-4fff-9aa4-bc8fc75849d2,1000,26052.62,Enugu,Success,Smartphone,2026-04-02 12:53:11.109350
1c6713e1-59c4-4d62-a93c-42d2df15b867,1005,33080.1,Lagos,Failed!,POS,2026-04-02 12:53:11.109357
bf3cb6e3-0512-4dc5-977b-b176a932f069,1000,39405.58,Abuja,Pending,POS,2026-04-02 12:53:11.109364
1a1d9806-90e3-4f24-b0ab-6fb38fca8d4c,1010,24604.24,Enugu,Pending,Smartphone,2026-04-02 12:53:11.109372
e4531b9e-9076-46fa-b8a5-da4a70c591e8,1001,40617.48,Oyo,Success,POS,2026-04-02 12:53:11.109380
4851df67-0cf3-441a-bd46-6cca358ccbb1,1006,16289.05,Lagos,Success,POS,2026-04-02 12:53:11.109387
9445c452-3a24-4e2e-8e8e-b3dc02ee6a64,1009,19541.9,Kaduna,Pending,Smartphone,2026-04-02 12:53:11.109394
6826a8be-77f8-4dee-b805-2f5e82e54d50,1003,19327.11,Abuja,Failed,Smartphone,2026-04-02 12:53:11.109402
DUPLICATE_ID,1006,44940.12,Oyo,Pending,Smartphone,2026-04-02 12:53:11.109409
64fb2da9-ce76-420c-919b-4de08093cdce,1001,49628.31,Abuja,Pending,Smartphone,2026-04-02 12:53:11.109417
ddd288a1-9ce7-4d81-84be-05e5e6076bbd,1010,41325.0,Enugu,Failed!,Smartphone,2026-04-02 12:53:11.109425
e10059ea-41d5-4d5e-8941-6979243b5eda,1003,48728.82,Oyo,Failed,POS,2026-04-02 12:53:11.109432
d3da4e9b-36a7-4ae7-9f6e-598cd84c3914,1000,2333.48,Oyo,Failed,POS,2026-04-02 12:53:11.109439
6d6bb728-5e9d-4b63-a4b3-851636bad44b,1002,9039.56,Enugu,Pending,POS,2026-04-02 12:53:11.109446
83b632c3-78c3-4a20-845b-a3c48d63d6bd,1001,34977.46,Abuja,Failed,POS,2026-04-02 12:53:11.109454
6f025f48-4b55-4066-a834-ca9d1d830dae,1010,11803.27,Enugu,Failed!,Smartphone,2026-04-02 12:53:11.109462
880d8267-5656-4be0-bd38-929753dfaba6,1006,43039.55,Abuja,Pending,POS,2026-04-02 12:53:11.109469
f388dbcb-c8e8-479c-9db1-364a4c573f62,1000,42412.61,Kaduna,Failed,Smartphone,2026-04-02 12:53:11.109476
d21ca490-cb31-47c6-8f5b-edb90585f9b2,1009,3851.22,Abuja,Success,Smartphone,2026-04-02 12:53:11.109484
527684d5-71d3-4872-9315-6e5b32d9e1b5,1008,43081.71,Enugu,Pending,Smartphone,2026-04-02 12:53:11.109491
9bdeab80-433d-49d9-8b27-49546ebc8294,1009,5238.74,Kaduna,Success,POS,2026-04-02 12:53:11.109506
1a34c474-5487-4064-bb12-31b7592ba8fa,1003,2512.48,Abuja,Failed!,Smartphone,2026-04-02 12:53:11.109513
1f7e8719-75a5-44e2-9aef-4dac2dc153c4,1003,1819.74,Lagos,Failed!,Smartphone,2026-04-02 12:53:11.109521
1c310003-7f72-4644-833c-d335a4489d63,1007,7552.73,Oyo,Failed,Smartphone,2026-04-02 12:53:11.109528
90d74a89-f6f2-4341-956b-a730b480ee1a,1007,11079.95,Kaduna,Success,POS,2026-04-02 12:53:11.109535
1107b8db-a1e5-4d3d-b9d7-1e18ce3d8cda,1005,41517.75,Enugu,Success,POS,2026-04-02 12:53:11.109542
8c13aae2-1574-4f51-a2a4-0f88dcbbe497,1010,22687.51,Kaduna,Pending,Smartphone,2026-04-02 12:53:11.109550
0f418406-0d86-4aa1-b3b6-1db8e5dfc418,1003,8787.92,Kaduna,Failed,POS,2026-04-02 12:53:11.109558
4b9b6118-2728-4863-96eb-0993f56e89ef,1006,29367.7,Abuja,Success,POS,2026-04-02 12:53:11.109574
4f324fd3-4760-4ab4-bc65-d405df47fcde,1001,32978.48,Abuja,Success,POS,2026-04-02 12:53:11.109582
a5a07f95-b6f8-4cf9-8861-d07632e4a99e,1007,26765.86,Kaduna,Failed,Smartphone,2026-04-02 12:53:11.109590
2401f988-7d82-4d7e-99f2-287142960d37,1006,35912.25,Oyo,Pending,Smartphone,2026-04-02 12:53:11.109598
fb5eb359-d1d7-4605-ac7e-87773b31ed21,1002,18648.61,Oyo,Pending,Smartphone,2026-04-02 12:53:11.109605
3fe64f97-5f28-43aa-b8a2-d0fcde22f241,1002,47710.61,Oyo,Failed,Smartphone,2026-04-02 12:53:11.109613
024b6776-c4bb-4816-8c54-5b7f76d71704,1010,27348.75,Lagos,Pending,POS,2026-04-02 12:53:11.109621
de688599-a8f7-46f7-a048-a8edfb1dafd6,1003,38898.55,Kaduna,Success,Smartphone,2026-04-02 12:53:11.109628
3b5d7544-1e34-4d45-bf14-fabcd6dac65b,1010,16284.39,Oyo,Success,POS,2026-04-02 12:53:11.109638
7cc3c83f-a55d-4e20-8058-de7a13092774,1000,33454.35,Kaduna,Failed,POS,2026-04-02 12:53:11.109645
e6fe4db9-9f64-44fd-8be6-eb1c9dcf1bcc,1007,41108.55,Kaduna,Failed,Smartphone,2026-04-02 12:53:11.109653
DUPLICATE_ID,1002,12330.01,Enugu,Pending,Smartphone,2026-04-02 12:53:11.109661
89f430fe-4026-436d-b65c-98b0d32e9b81,1006,19488.14,Enugu,Failed,Smartphone,2026-04-02 12:53:11.109669
c408d25e-81f5-4243-b8ae-8ece96b6eb4f,1007,4988.87,Abuja,Failed,Smartphone,2026-04-02 12:53:11.109677
a6993993-6703-4e1f-bb24-79d8a84942eb,1010,34258.26,Lagos,Failed!,POS,2026-04-02 12:53:11.109685
6ba0daed-4e5a-4385-8fed-869008a38d23,1006,20001.97,Enugu,Pending,Smartphone,2026-04-02 12:53:11.109693
33c6b638-9e52-40c2-86c7-ce450e25c05a,1010,13656.99,Oyo,Failed,Smartphone,2026-04-02 12:53:11.109700
58918977-fab2-4b3d-ba9a-15553356dec3,1001,2693.73,Enugu,Failed,Smartphone,2026-04-02 12:53:11.109708
ee311859-e966-4236-96c5-27d41b739ca0,1007,22412.55,Kaduna,Pending,POS,2026-04-02 12:53:11.109715
089d782e-05de-4e0e-8a8f-861305b3bf9d,1004,24132.97,Kaduna,Pending,POS,2026-04-02 12:53:11.109722
2e7bfd99-636b-4e7c-b36c-f501cef11a47,1003,43529.73,Abuja,Success,Smartphone,2026-04-02 12:53:11.109730
a1c9656b-9d44-42fd-b38b-d50b1ba7ae39,1002,3888.36,Oyo,Pending,Smartphone,2026-04-02 12:53:11.109737
25a16441-c182-46e6-88a2-21cc91cc304c,1007,26489.47,Oyo,Pending,Smartphone,2026-04-02 12:53:11.109745
7b929c81-76d9-47f4-b5d6-5a2f3cc7ab23,1009,27382.14,Kaduna,Failed,POS,2026-04-02 12:53:11.109752
39d2bcf6-b9bb-42a3-bd3c-19cdaa70f11c,1008,13047.02,Oyo,Pending,Smartphone,2026-04-02 12:53:11.109760
c22757c9-c86e-4975-9391-ec05e57c58b9,1001,44096.64,Kaduna,Failed!,POS,2026-04-02 12:53:11.109767
bb477be3-c545-40fb-8813-921e906da933,1007,15837.64,Lagos,Pending,Smartphone,2026-04-02 12:53:11.109774
34aa9d71-1b4c-4611-a1a7-292b8edcbe65,1009,5308.77,Abuja,Pending,Smartphone,2026-04-02 12:53:11.109782
